time,open,high,low,close,volume,symbol,target_date
2026-06-10 07:00:00,7.44,7.6,7.44,7.55,226400,CRE,2026-06-10
2026-06-10 07:00:00,14.0,14.4,13.6,14.0,22200,CSC,2026-06-10
2026-06-10 07:00:00,11.95,12.05,11.8,11.8,356900,CSM,2026-06-10
2026-06-10 07:00:00,11.9,11.9,11.5,11.8,23600,CST,2026-06-10
2026-06-10 07:00:00,23.85,23.9,22.35,23.8,153100,CSV,2026-06-10
2026-06-10 07:00:00,33.6,33.8,33.45,33.5,3636500,CTG,2026-06-10
2026-06-10 07:00:00,19.9,20.4,19.9,20.3,225700,CTI,2026-06-10
2026-06-10 07:00:00,7.6,7.7,7.2,7.5,98400,CTP,2026-06-10
2026-06-10 07:00:00,87.4,88.4,86.4,88.4,143800,CTR,2026-06-10
2026-06-10 07:00:00,25.0,25.0,25.0,25.0,100,CTW,2026-06-10
2026-06-10 07:00:00,6.5,6.5,5.8,6.1,52300,CTX,2026-06-10
2026-06-10 07:00:00,25.1,25.95,25.1,25.95,5100,CVT,2026-06-10
2026-06-10 07:00:00,32.0,33.15,32.0,32.4,23000,D2D,2026-06-10
2026-06-10 07:00:00,9.8,9.8,9.8,9.8,600,DAS,2026-06-10
2026-06-10 07:00:00,7.9,8.07,7.52,8.07,1100,DAT,2026-06-10
2026-06-10 07:00:00,19.05,19.1,18.8,18.8,1463700,DBC,2026-06-10
2026-06-10 07:00:00,50.3,50.5,49.9,50.5,7600,DBD,2026-06-10
2026-06-10 07:00:00,37.3,37.3,36.6,36.8,236500,DCL,2026-06-10
2026-06-10 07:00:00,44.85,44.9,44.85,44.85,461300,DGC,2026-06-10
2026-06-10 07:00:00,39.0,39.4,38.7,39.35,657500,DGW,2026-06-10
2026-06-10 07:00:00,48.4,48.4,47.7,47.85,6400,DHA,2026-06-10
2026-06-10 07:00:00,10.8,10.8,10.8,10.8,100,DHB,2026-06-10
2026-06-10 07:00:00,28.2,28.2,28.0,28.1,5400,DHD,2026-06-10
2026-06-10 07:00:00,5.75,6.1,5.75,6.1,1700,DHM,2026-06-10
2026-06-10 07:00:00,8.8,8.8,8.6,8.8,2500,DIH,2026-06-10
2026-06-10 07:00:00,2.72,2.88,2.71,2.88,5847900,DLG,2026-06-10
2026-06-10 07:00:00,40.15,40.85,40.15,40.6,188700,DPR,2026-06-10
2026-06-10 07:00:00,2.09,2.14,2.05,2.13,371300,DRH,2026-06-10
2026-06-10 07:00:00,13.9,14.1,13.9,14.1,251500,DRI,2026-06-10
2026-06-10 07:00:00,12.9,13.45,12.8,13.2,13800,DSC,2026-06-10
2026-06-10 07:00:00,14.1,14.1,12.3,13.0,1748100,DST,2026-06-10
2026-06-10 07:00:00,1.9,1.9,1.9,1.9,9000,DTI,2026-06-10
2026-06-10 07:00:00,10.8,10.8,10.25,10.25,3400,DTL,2026-06-10
2026-06-10 07:00:00,21.0,21.0,20.7,20.8,29800,DVN,2026-06-10
2026-06-10 07:00:00,3.7,3.87,3.7,3.87,4000,DXV,2026-06-10
2026-06-10 07:00:00,2.2,2.2,2.2,2.2,2800,EIN,2026-06-10
2026-06-10 07:00:00,15.9,15.9,15.65,15.9,178600,ELC,2026-06-10
2026-06-10 07:00:00,5.93,6.1,5.93,6.0,408300,EVG,2026-06-10
2026-06-10 07:00:00,4.5,4.6,4.5,4.5,264500,EVS,2026-06-10
2026-06-10 07:00:00,3.3,3.34,3.28,3.32,38900,FCM,2026-06-10
2026-06-10 07:00:00,12.05,12.3,11.9,12.15,644000,FCN,2026-06-10
2026-06-10 07:00:00,122.3,122.3,120.0,121.0,678000,FRT,2026-06-10
2026-06-10 07:00:00,13.7,13.9,13.7,13.8,90400,GDA,2026-06-10
2026-06-10 07:00:00,97.2,98.5,94.8,97.4,1196900,GEE,2026-06-10
2026-06-10 07:00:00,26.2,26.2,26.0,26.15,13500,GHC,2026-06-10
2026-06-10 07:00:00,27.1,27.1,27.1,27.1,100,GND,2026-06-10
2026-06-10 07:00:00,1.9,2.0,1.9,1.9,85800,GPC,2026-06-10
2026-06-10 07:00:00,30.0,30.0,30.0,30.0,4800,GSM,2026-06-10
2026-06-10 07:00:00,11.25,11.35,11.15,11.35,80900,GSP,2026-06-10
2026-06-10 07:00:00,9.3,9.3,9.3,9.3,400,HAC,2026-06-10
2026-06-10 07:00:00,15.15,15.25,15.05,15.25,1165000,HAG,2026-06-10
2026-06-10 07:00:00,44.5,44.5,44.5,44.5,500,HAM,2026-06-10
2026-06-10 07:00:00,6.1,6.54,6.07,6.53,11100,HAP,2026-06-10
2026-06-10 07:00:00,8.01,8.01,8.01,8.01,8000,HAS,2026-06-10
2026-06-10 07:00:00,6.99,7.0,6.92,6.98,22500,HCD,2026-06-10
2026-06-10 07:00:00,25.2,25.45,25.1,25.3,7331700,HDB,2026-06-10
2026-06-10 07:00:00,20.75,21.2,20.75,21.05,793300,HDG,2026-06-10
2026-06-10 07:00:00,13.2,13.2,13.2,13.2,500,HEJ,2026-06-10
2026-06-10 07:00:00,0.8,0.8,0.7,0.8,61900,HHG,2026-06-10
2026-06-10 07:00:00,4.2,4.32,4.12,4.26,299400,HID,2026-06-10
2026-06-10 07:00:00,7.9,7.9,7.7,7.7,2500,HIO,2026-06-10
2026-06-10 07:00:00,18.0,18.0,18.0,18.0,12900,HKT,2026-06-10
2026-06-10 07:00:00,9.4,9.8,9.3,9.7,5200,HMR,2026-06-10
2026-06-10 07:00:00,33.5,33.5,32.5,33.5,12300,HMS,2026-06-10
2026-06-10 07:00:00,13.1,14.9,13.1,14.9,9000,HPH,2026-06-10
2026-06-10 07:00:00,4.29,4.38,4.29,4.37,281700,HPX,2026-06-10
2026-06-10 07:00:00,15.0,15.0,15.0,15.0,1000,HSP,2026-06-10
2026-06-10 07:00:00,13.55,13.95,13.55,13.95,136800,HT1,2026-06-10
2026-06-10 07:00:00,38.5,38.5,38.5,38.5,2000,HTC,2026-06-10
2026-06-10 07:00:00,2.9,2.9,2.9,2.9,1000,HU3,2026-06-10
2026-06-10 07:00:00,15.6,15.6,15.6,15.6,3000,ICG,2026-06-10
2026-06-10 07:00:00,5.65,5.71,5.65,5.7,299700,IDI,2026-06-10
2026-06-10 07:00:00,21.9,22.4,21.9,21.9,6400,IDV,2026-06-10
2026-06-10 07:00:00,9.32,9.51,9.32,9.5,1071600,IJC,2026-06-10
2026-06-10 07:00:00,6.3,6.3,6.3,6.3,7100,ILA,2026-06-10
2026-06-10 07:00:00,6.5,7.5,6.5,7.5,700,ILC,2026-06-10
2026-06-10 07:00:00,45.4,46.3,45.4,46.15,6900,IMP,2026-06-10
2026-06-10 07:00:00,15.9,15.9,15.45,15.9,700,ITD,2026-06-10
2026-06-10 07:00:00,3.75,4.0,3.75,3.85,121000,JVC,2026-06-10
2026-06-10 07:00:00,49.4,50.0,49.25,49.65,1380200,KDC,2026-06-10
2026-06-10 07:00:00,5.4,5.4,5.3,5.3,8000,KGM,2026-06-10
2026-06-10 07:00:00,2.67,2.68,2.61,2.67,14200,KMR,2026-06-10
2026-06-10 07:00:00,21.0,21.7,20.6,21.6,49500,L14,2026-06-10
2026-06-10 07:00:00,11.0,11.3,11.0,11.3,4400,LAI,2026-06-10
2026-06-10 07:00:00,28.8,28.8,27.4,28.75,16400,LBM,2026-06-10
2026-06-10 07:00:00,9.8,9.8,9.1,9.6,293100,LDP,2026-06-10
2026-06-10 07:00:00,88.5,93.8,88.5,91.2,185500,LHC,2026-06-10
2026-06-10 07:00:00,32.8,34.0,32.3,33.3,22500,LSG,2026-06-10
2026-06-10 07:00:00,43.4,43.4,33.0,33.0,500,MA1,2026-06-10
2026-06-10 07:00:00,24.65,24.85,24.65,24.7,9375900,MBB,2026-06-10
2026-06-10 07:00:00,7.5,7.5,6.9,7.0,28100,MCF,2026-06-10
2026-06-10 07:00:00,2.4,2.6,2.3,2.6,62600,MCG,2026-06-10
2026-06-10 07:00:00,27.15,27.6,27.15,27.55,4000,MCM,2026-06-10
2026-06-10 07:00:00,6.9,6.9,6.5,6.8,18300,MCO,2026-06-10
2026-06-10 07:00:00,17.65,18.05,17.6,18.0,115400,MIG,2026-06-10
2026-06-10 07:00:00,30.0,30.1,29.7,30.0,11200,MML,2026-06-10
2026-06-10 07:00:00,15.7,15.8,15.6,15.8,5900,MPC,2026-06-10
2026-06-10 07:00:00,14.5,14.7,14.5,14.6,4148600,MSB,2026-06-10
2026-06-10 07:00:00,72.2,72.3,71.6,71.9,1527900,MSN,2026-06-10
2026-06-10 07:00:00,11.9,11.95,11.75,11.9,1220100,NAB,2026-06-10
2026-06-10 07:00:00,51.1,51.1,50.0,50.1,361300,NAF,2026-06-10
2026-06-10 07:00:00,8.0,8.1,7.8,8.0,31600,NAG,2026-06-10
2026-06-10 07:00:00,33.0,33.3,33.0,33.3,200,NAS,2026-06-10
2026-06-10 07:00:00,35.9,35.9,35.9,35.9,1100,ND2,2026-06-10
2026-06-10 07:00:00,11.2,11.5,11.05,11.45,64300,NHA,2026-06-10
2026-06-10 07:00:00,10.2,10.25,10.2,10.2,10700,NHH,2026-06-10
2026-06-10 07:00:00,11.0,11.0,10.9,10.9,3000,NHT,2026-06-10
2026-06-10 07:00:00,25.8,27.35,25.75,26.75,2544800,NLG,2026-06-10
2026-06-10 07:00:00,71.9,71.9,71.9,71.9,100,NSC,2026-06-10
2026-06-10 07:00:00,57.0,57.0,57.0,57.0,1000,NTH,2026-06-10
2026-06-10 07:00:00,12.65,13.2,12.5,13.2,10424500,NVL,2026-06-10
2026-06-10 07:00:00,12.4,14.6,12.4,14.4,1629900,OIL,2026-06-10
2026-06-10 07:00:00,10.5,10.5,10.2,10.2,18400,ONE,2026-06-10
2026-06-10 07:00:00,26.9,27.0,26.9,26.9,3600,PAP,2026-06-10
2026-06-10 07:00:00,5.9,6.0,5.8,6.0,10700,PBC,2026-06-10
2026-06-10 07:00:00,19.1,19.95,18.95,19.75,5231400,PC1,2026-06-10
2026-06-10 07:00:00,20.6,20.6,20.1,20.2,79500,PCH,2026-06-10
2026-06-10 07:00:00,16.0,16.0,16.0,16.0,200,PCM,2026-06-10
2026-06-10 07:00:00,9.1,10.1,9.1,10.1,2700,PCT,2026-06-10
2026-06-10 07:00:00,3.9,3.9,3.9,3.9,200,PEG,2026-06-10
2026-06-10 07:00:00,10.7,11.2,10.5,10.8,23800,PGB,2026-06-10
2026-06-10 07:00:00,22.5,22.55,22.5,22.5,2500,PGD,2026-06-10
2026-06-10 07:00:00,5.9,6.3,5.9,6.3,500,PGT,2026-06-10
2026-06-10 07:00:00,23.4,23.95,22.9,23.3,5900,PGV,2026-06-10
2026-06-10 07:00:00,4.71,4.73,4.64,4.65,20300,PHC,2026-06-10
2026-06-10 07:00:00,4.18,4.19,4.06,4.19,88700,PLP,2026-06-10
2026-06-10 07:00:00,19.9,19.9,19.9,19.9,200,PNP,2026-06-10
2026-06-10 07:00:00,14.8,14.9,14.6,14.6,3700,POS,2026-06-10
2026-06-10 07:00:00,7.7,7.7,7.3,7.3,3400,POV,2026-06-10
2026-06-10 07:00:00,13.65,13.7,13.5,13.65,3650400,POW,2026-06-10
2026-06-10 07:00:00,26.7,26.7,26.5,26.5,10800,PPH,2026-06-10
2026-06-10 07:00:00,18.2,18.2,18.2,18.2,200,PPP,2026-06-10
2026-06-10 07:00:00,27.3,27.3,27.3,27.3,3200,PRE,2026-06-10
2026-06-10 07:00:00,5.2,5.4,5.2,5.2,18100,PSB,2026-06-10
2026-06-10 07:00:00,25.2,26.0,25.2,26.0,2500,PTI,2026-06-10
2026-06-10 07:00:00,2.57,2.6,2.53,2.58,6600,PTL,2026-06-10
2026-06-10 07:00:00,2.0,2.1,2.0,2.0,5800,PV2,2026-06-10
2026-06-10 07:00:00,6.3,6.3,6.2,6.2,30600,PVO,2026-06-10
2026-06-10 07:00:00,20.0,20.2,19.9,19.9,1933500,PVT,2026-06-10
2026-06-10 07:00:00,5.4,5.4,5.4,5.4,100,QNC,2026-06-10
2026-06-10 07:00:00,9.0,9.0,9.0,9.0,500,RIC,2026-06-10
2026-06-10 07:00:00,9.9,10.0,9.49,9.63,73500,RYG,2026-06-10
2026-06-10 07:00:00,9.0,9.1,9.0,9.1,33600,S99,2026-06-10
2026-06-10 07:00:00,6.1,6.2,6.1,6.1,41000,SAM,2026-06-10
2026-06-10 07:00:00,37.6,37.6,36.2,36.8,20100,SAS,2026-06-10
2026-06-10 07:00:00,13.45,13.45,13.45,13.45,200,SAV,2026-06-10
2026-06-10 07:00:00,27.0,27.0,26.0,26.95,700,SBA,2026-06-10
2026-06-10 07:00:00,18.9,20.1,18.9,20.1,50100,SBB,2026-06-10
2026-06-10 07:00:00,15.85,15.85,15.05,15.1,4500,SC5,2026-06-10
2026-06-10 07:00:00,65.1,65.4,64.8,64.8,23600,SCG,2026-06-10
2026-06-10 07:00:00,18.5,18.5,18.0,18.0,74800,SCL,2026-06-10
2026-06-10 07:00:00,6.1,6.1,6.1,6.1,300,SD2,2026-06-10
2026-06-10 07:00:00,8.6,8.6,8.6,8.6,28700,SD3,2026-06-10
2026-06-10 07:00:00,8.0,8.0,8.0,8.0,100,SDU,2026-06-10
2026-06-10 07:00:00,27.7,27.7,27.7,27.7,100,SFI,2026-06-10
2026-06-10 07:00:00,13.4,13.4,13.4,13.4,100,SGS,2026-06-10
2026-06-10 07:00:00,3.4,3.5,3.4,3.5,4700,SHN,2026-06-10
2026-06-10 07:00:00,18.0,18.5,17.8,18.3,10986900,SHS,2026-06-10
2026-06-10 07:00:00,7.8,7.8,7.8,7.8,400,SJM,2026-06-10
2026-06-10 07:00:00,9.7,9.9,9.7,9.9,700,SMT,2026-06-10
2026-06-10 07:00:00,8.59,8.6,8.15,8.5,32200,SRF,2026-06-10
2026-06-10 07:00:00,14.35,14.5,14.3,14.4,2271300,SSB,2026-06-10
2026-06-10 07:00:00,72.1,72.3,70.6,70.6,3159300,STB,2026-06-10
2026-06-10 07:00:00,25.6,25.6,24.5,24.5,1100,SWC,2026-06-10
2026-06-10 07:00:00,6.0,6.4,6.0,6.4,300,TBR,2026-06-10
2026-06-10 07:00:00,12.35,12.8,12.0,12.0,852200,TCI,2026-06-10
2026-06-10 07:00:00,32.0,32.2,32.0,32.0,7700,TCW,2026-06-10
2026-06-10 07:00:00,7.1,7.1,7.0,7.1,18000,TD6,2026-06-10
2026-06-10 07:00:00,10.35,10.4,10.2,10.3,88800,TDC,2026-06-10
2026-06-10 07:00:00,8.0,8.0,8.0,8.0,2600,TDF,2026-06-10
2026-06-10 07:00:00,8.1,8.1,8.1,8.1,200,TDS,2026-06-10
2026-06-10 07:00:00,7.2,7.2,7.1,7.1,12100,TDT,2026-06-10
2026-06-10 07:00:00,46.0,48.9,45.5,48.9,7000,TFC,2026-06-10
2026-06-10 07:00:00,6.2,6.2,5.5,5.7,3500,TH1,2026-06-10
2026-06-10 07:00:00,36.7,36.7,36.0,36.65,10000,THG,2026-06-10
2026-06-10 07:00:00,8.0,8.1,7.8,8.0,7600,THT,2026-06-10
2026-06-10 07:00:00,10.5,10.5,10.0,10.4,2100,TJC,2026-06-10
2026-06-10 07:00:00,6.7,6.7,6.7,6.7,300,TLP,2026-06-10
2026-06-10 07:00:00,51.5,52.4,51.0,52.4,4100,TMB,2026-06-10
2026-06-10 07:00:00,11.8,12.1,11.8,12.1,27800,TMT,2026-06-10
2026-06-10 07:00:00,11.85,11.85,10.65,11.5,33800,TNT,2026-06-10
2026-06-10 07:00:00,13.0,13.0,11.1,11.1,3100,TNV,2026-06-10
2026-06-10 07:00:00,12.0,12.1,12.0,12.1,200,TNW,2026-06-10
2026-06-10 07:00:00,15.95,16.15,15.9,15.95,6641500,TPB,2026-06-10
2026-06-10 07:00:00,76.3,76.7,75.6,76.0,16900,TRC,2026-06-10
2026-06-10 07:00:00,13.4,13.4,12.6,13.0,5500,TRV,2026-06-10
2026-06-10 07:00:00,6.7,6.7,6.2,6.7,127100,TS3,2026-06-10
2026-06-10 07:00:00,8.5,9.1,8.5,9.1,25400,TT6,2026-06-10
2026-06-10 07:00:00,9.0,10.6,9.0,10.6,3100,TTC,2026-06-10
2026-06-10 07:00:00,2.26,2.28,2.23,2.25,740200,TTF,2026-06-10
2026-06-10 07:00:00,14.4,14.6,14.4,14.6,4500,TTN,2026-06-10
2026-06-10 07:00:00,23.0,23.2,22.7,23.0,24400,TV1,2026-06-10
2026-06-10 07:00:00,11.1,11.4,10.9,11.2,1034300,TVN,2026-06-10
2026-06-10 07:00:00,3.0,3.0,2.7,2.9,28300,UDC,2026-06-10
2026-06-10 07:00:00,62.0,62.0,62.0,62.0,5400,UIC,2026-06-10
2026-06-10 07:00:00,7.7,7.7,7.2,7.4,15100,UNI,2026-06-10
2026-06-10 07:00:00,6.2,6.8,6.2,6.2,2800,UPH,2026-06-10
2026-06-10 07:00:00,13.2,13.5,13.0,13.2,68300,VBB,2026-06-10
2026-06-10 07:00:00,5.4,5.4,5.4,5.4,1200,VBT,2026-06-10
2026-06-10 07:00:00,20.1,20.3,20.1,20.3,1900,VC6,2026-06-10
2026-06-10 07:00:00,6.3,6.35,6.3,6.35,300,VCA,2026-06-10
2026-06-10 07:00:00,10.0,10.0,10.0,10.0,1600,VCC,2026-06-10
2026-06-10 07:00:00,19.4,20.2,19.4,19.95,4630900,VCG,2026-06-10
2026-06-10 07:00:00,23.35,23.75,23.3,23.5,3793000,VCI,2026-06-10
2026-06-10 07:00:00,33.2,33.55,33.1,33.35,3685500,VCK,2026-06-10
2026-06-10 07:00:00,23.5,23.6,23.5,23.5,10000,VCP,2026-06-10
2026-06-10 07:00:00,13.45,13.65,13.35,13.55,168600,VDS,2026-06-10
2026-06-10 07:00:00,90.0,90.0,88.9,89.0,4000,VEF,2026-06-10
2026-06-10 07:00:00,88.4,88.4,88.4,88.4,2100,VFC,2026-06-10
2026-06-10 07:00:00,46.3,46.5,45.95,46.4,16500,VFG,2026-06-10
2026-06-10 07:00:00,56.5,57.1,56.5,57.0,323400,VHC,2026-06-10
2026-06-10 07:00:00,146.2,147.5,144.3,146.8,1569400,VHM,2026-06-10
2026-06-10 07:00:00,16.9,16.9,15.8,15.9,5200,VIF,2026-06-10
2026-06-10 07:00:00,4.3,4.4,4.2,4.4,58400,VIG,2026-06-10
2026-06-10 07:00:00,179.3,183.5,178.7,182.0,1008400,VJC,2026-06-10
2026-06-10 07:00:00,47.0,48.0,47.0,48.0,37900,VLB,2026-06-10
2026-06-10 07:00:00,12.7,12.8,12.4,12.5,53700,VLC,2026-06-10
2026-06-10 07:00:00,15.0,15.3,15.0,15.2,5700,VLS,2026-06-10
2026-06-10 07:00:00,14.6,14.6,14.6,14.6,600,VMD,2026-06-10
2026-06-10 07:00:00,6.5,6.5,6.5,6.5,100,VNG,2026-06-10
2026-06-10 07:00:00,7.2,7.2,7.2,7.2,300,VNI,2026-06-10
2026-06-10 07:00:00,17.7,18.7,17.7,18.1,19800,VNP,2026-06-10
2026-06-10 07:00:00,20.1,20.1,20.0,20.1,3100,VNR,2026-06-10
2026-06-10 07:00:00,11.85,12.0,11.85,11.9,359100,VOS,2026-06-10
2026-06-10 07:00:00,2.9,3.06,2.88,3.06,758000,VPG,2026-06-10
2026-06-10 07:00:00,3.65,3.7,3.65,3.7,15100,VPH,2026-06-10
2026-06-10 07:00:00,25.65,25.9,25.2,25.9,679000,VPX,2026-06-10
2026-06-10 07:00:00,13.8,13.8,12.0,12.0,400,VQC,2026-06-10
2026-06-10 07:00:00,29.3,29.7,29.1,29.65,2052800,VRE,2026-06-10
2026-06-10 07:00:00,15.0,15.0,14.7,14.7,3700,VRG,2026-06-10
2026-06-10 07:00:00,26.2,26.2,25.9,25.9,9000,VSF,2026-06-10
2026-06-10 07:00:00,42.5,42.8,42.4,42.75,2800,VSH,2026-06-10
2026-06-10 07:00:00,21.3,21.3,21.3,21.3,1000,VSI,2026-06-10
2026-06-10 07:00:00,4.9,4.9,4.8,4.9,77400,VTD,2026-06-10
2026-06-10 07:00:00,8.8,9.2,8.2,9.2,3500,VTH,2026-06-10
2026-06-10 07:00:00,119.1,123.5,116.0,116.0,77000,VVS,2026-06-10
2026-06-10 07:00:00,12.0,12.0,12.0,12.0,100,X20,2026-06-10
2026-06-10 07:00:00,10.0,10.0,10.0,10.0,100,XMC,2026-06-10
2026-06-10 07:00:00,16.0,16.0,14.5,14.5,400,XPH,2026-06-10
