time,open,high,low,close,volume,symbol,target_date
2026-09-08 07:00:00,29.9,30.2,29.9,30.2,55900,CQN,2026-09-08
2026-09-08 07:00:00,6.4,6.4,6.4,6.4,800,CQT,2026-09-08
2026-09-08 07:00:00,6.4,6.57,6.3,6.57,248600,CRE,2026-09-08
2026-09-08 07:00:00,23.35,23.4,23.35,23.35,4500,CRV,2026-09-08
2026-09-08 07:00:00,9.8,9.8,8.9,8.9,57200,CSC,2026-09-08
2026-09-08 07:00:00,13.25,13.3,12.8,13.2,110600,CSM,2026-09-08
2026-09-08 07:00:00,10.0,10.3,10.0,10.3,2200,CST,2026-09-08
2026-09-08 07:00:00,21.5,21.5,21.15,21.35,250200,CSV,2026-09-08
2026-09-08 07:00:00,16.2,16.2,16.1,16.1,4100,CTB,2026-09-08
2026-09-08 07:00:00,30.8,30.95,30.7,30.75,4343500,CTG,2026-09-08
2026-09-08 07:00:00,16.8,16.8,16.6,16.7,177600,CTI,2026-09-08
2026-09-08 07:00:00,6.7,7.3,6.6,7.1,179000,CTP,2026-09-08
2026-09-08 07:00:00,74.0,74.5,72.8,74.2,309400,CTR,2026-09-08
2026-09-08 07:00:00,27.2,27.2,27.2,27.2,200,CTW,2026-09-08
2026-09-08 07:00:00,4.9,5.0,4.9,5.0,400,CTX,2026-09-08
2026-09-08 07:00:00,29.2,29.4,29.0,29.0,28100,D2D,2026-09-08
2026-09-08 07:00:00,16.75,16.95,16.5,16.75,769600,DBC,2026-09-08
2026-09-08 07:00:00,47.1,47.1,46.5,47.0,2400,DBD,2026-09-08
2026-09-08 07:00:00,5.3,5.3,5.2,5.2,2400,DC1,2026-09-08
2026-09-08 07:00:00,38.0,38.7,38.0,38.5,762300,DCL,2026-09-08
2026-09-08 07:00:00,47.0,47.0,45.6,45.65,947700,DGC,2026-09-08
2026-09-08 07:00:00,41.8,42.9,41.8,41.95,1924500,DGW,2026-09-08
2026-09-08 07:00:00,51.1,52.0,51.1,51.1,17700,DHA,2026-09-08
2026-09-08 07:00:00,10.8,11.4,10.8,11.3,39500,DHB,2026-09-08
2026-09-08 07:00:00,26.6,26.6,26.6,26.6,100,DHD,2026-09-08
2026-09-08 07:00:00,6.65,7.0,6.6,7.0,3100,DHM,2026-09-08
2026-09-08 07:00:00,7.4,7.4,7.2,7.2,500,DIH,2026-09-08
2026-09-08 07:00:00,2.17,2.18,2.15,2.16,425800,DLG,2026-09-08
2026-09-08 07:00:00,37.15,37.6,37.15,37.45,205900,DPR,2026-09-08
2026-09-08 07:00:00,1.71,1.78,1.65,1.65,296500,DRH,2026-09-08
2026-09-08 07:00:00,14.3,14.8,14.2,14.7,1104800,DRI,2026-09-08
2026-09-08 07:00:00,10.35,10.45,10.35,10.35,10100,DSC,2026-09-08
2026-09-08 07:00:00,7.6,8.0,7.4,7.8,55900,DST,2026-09-08
2026-09-08 07:00:00,10.65,10.65,10.6,10.6,700,DTL,2026-09-08
2026-09-08 07:00:00,7.4,7.4,7.4,7.4,100,DUS,2026-09-08
2026-09-08 07:00:00,18.3,18.3,18.1,18.3,16900,DVN,2026-09-08
2026-09-08 07:00:00,10.4,10.4,10.4,10.4,100,EBS,2026-09-08
2026-09-08 07:00:00,1.6,1.6,1.6,1.6,8000,EIN,2026-09-08
2026-09-08 07:00:00,14.3,14.5,14.1,14.5,220800,ELC,2026-09-08
2026-09-08 07:00:00,4.24,4.27,4.15,4.22,571300,EVG,2026-09-08
2026-09-08 07:00:00,5.2,5.3,5.0,5.1,174100,EVS,2026-09-08
2026-09-08 07:00:00,3.04,3.06,3.02,3.06,11400,FCM,2026-09-08
2026-09-08 07:00:00,11.25,11.3,11.15,11.3,289500,FCN,2026-09-08
2026-09-08 07:00:00,21.5,21.5,21.4,21.4,300,FDC,2026-09-08
2026-09-08 07:00:00,136.4,140.5,136.4,139.5,231400,FRT,2026-09-08
2026-09-08 07:00:00,12.2,12.3,12.2,12.2,5000,GDA,2026-09-08
2026-09-08 07:00:00,61.1,61.5,60.4,60.6,788200,GEE,2026-09-08
2026-09-08 07:00:00,24.4,24.4,23.8,23.9,16100,GHC,2026-09-08
2026-09-08 07:00:00,4.0,4.0,4.0,4.0,4300,GMC,2026-09-08
2026-09-08 07:00:00,6.9,6.9,6.9,6.9,100,GMH,2026-09-08
2026-09-08 07:00:00,1.8,1.9,1.8,1.9,23700,GPC,2026-09-08
2026-09-08 07:00:00,9.84,9.85,9.66,9.85,12900,GSP,2026-09-08
2026-09-08 07:00:00,9.7,9.7,9.7,9.7,100,HAC,2026-09-08
2026-09-08 07:00:00,13.9,13.95,13.85,13.95,671200,HAG,2026-09-08
2026-09-08 07:00:00,40.0,40.0,40.0,40.0,3000,HAM,2026-09-08
2026-09-08 07:00:00,7.45,7.45,7.05,7.41,35500,HAP,2026-09-08
2026-09-08 07:00:00,10.2,10.7,9.77,10.7,700,HAS,2026-09-08
2026-09-08 07:00:00,6.3,6.3,6.07,6.1,83500,HCD,2026-09-08
2026-09-08 07:00:00,27.4,27.5,27.15,27.35,6472400,HDB,2026-09-08
2026-09-08 07:00:00,17.0,17.15,16.6,16.65,1450400,HDG,2026-09-08
2026-09-08 07:00:00,11.0,11.0,11.0,11.0,200,HEP,2026-09-08
2026-09-08 07:00:00,0.8,0.8,0.7,0.8,9600,HHG,2026-09-08
2026-09-08 07:00:00,3.83,3.83,3.83,3.83,152600,HID,2026-09-08
2026-09-08 07:00:00,7.1,7.1,7.0,7.0,4700,HIO,2026-09-08
2026-09-08 07:00:00,13.8,14.0,13.4,13.8,59000,HKT,2026-09-08
2026-09-08 07:00:00,9.2,9.3,9.2,9.2,3300,HMR,2026-09-08
2026-09-08 07:00:00,29.0,29.0,29.0,29.0,700,HMS,2026-09-08
2026-09-08 07:00:00,16.3,16.3,16.3,16.3,15000,HPD,2026-09-08
2026-09-08 07:00:00,14.1,14.1,14.1,14.1,100,HPH,2026-09-08
2026-09-08 07:00:00,4.12,4.12,4.07,4.07,173400,HPX,2026-09-08
2026-09-08 07:00:00,12.4,12.4,12.0,12.2,223000,HT1,2026-09-08
2026-09-08 07:00:00,2.8,2.8,2.8,2.8,700,HU3,2026-09-08
2026-09-08 07:00:00,11.1,11.1,10.7,10.7,16900,ICG,2026-09-08
2026-09-08 07:00:00,4.85,4.9,4.6,4.83,526400,IDI,2026-09-08
2026-09-08 07:00:00,21.1,21.3,21.1,21.2,15500,IDV,2026-09-08
2026-09-08 07:00:00,7.1,7.17,7.09,7.09,1853100,IJC,2026-09-08
2026-09-08 07:00:00,38.15,38.15,38.1,38.15,1200,IMP,2026-09-08
2026-09-08 07:00:00,11.65,11.8,11.6,11.8,5000,ITD,2026-09-08
2026-09-08 07:00:00,2.92,2.93,2.9,2.91,52800,JVC,2026-09-08
2026-09-08 07:00:00,51.2,51.8,51.0,51.7,37100,KDC,2026-09-08
2026-09-08 07:00:00,5.4,5.4,5.4,5.4,2000,KGM,2026-09-08
2026-09-08 07:00:00,2.31,2.31,2.25,2.29,32400,KMR,2026-09-08
2026-09-08 07:00:00,20.0,20.4,19.8,20.1,51600,L14,2026-09-08
2026-09-08 07:00:00,9.5,9.5,9.5,9.5,19500,L63,2026-09-08
2026-09-08 07:00:00,27.55,27.9,27.55,27.85,2600,LBM,2026-09-08
2026-09-08 07:00:00,7.7,7.8,7.6,7.8,11900,LDP,2026-09-08
2026-09-08 07:00:00,46.3,46.9,46.3,46.9,15100,LHC,2026-09-08
2026-09-08 07:00:00,34.0,37.0,34.0,36.0,163500,LSG,2026-09-08
2026-09-08 07:00:00,33.6,33.6,33.6,33.6,100,MA1,2026-09-08
2026-09-08 07:00:00,20.2,20.25,20.1,20.15,7453700,MBB,2026-09-08
2026-09-08 07:00:00,10.7,10.7,9.0,10.6,1200,MBT,2026-09-08
2026-09-08 07:00:00,7.1,7.1,7.1,7.1,11800,MCF,2026-09-08
2026-09-08 07:00:00,2.5,2.5,2.4,2.5,1100,MCG,2026-09-08
2026-09-08 07:00:00,26.7,26.85,26.45,26.7,7700,MCM,2026-09-08
2026-09-08 07:00:00,4.8,4.8,4.8,4.8,1500,MCO,2026-09-08
2026-09-08 07:00:00,26.3,26.3,26.3,26.3,100,MH3,2026-09-08
2026-09-08 07:00:00,15.8,15.85,15.75,15.8,15600,MIG,2026-09-08
2026-09-08 07:00:00,28.5,28.5,27.2,27.5,167000,MML,2026-09-08
2026-09-08 07:00:00,14.0,14.2,13.9,14.1,37200,MPC,2026-09-08
2026-09-08 07:00:00,13.1,13.2,13.05,13.1,3294100,MSB,2026-09-08
2026-09-08 07:00:00,68.4,68.6,68.1,68.4,3124600,MSN,2026-09-08
2026-09-08 07:00:00,11.3,11.35,11.2,11.3,1120400,NAB,2026-09-08
2026-09-08 07:00:00,48.5,48.6,48.05,48.4,823900,NAF,2026-09-08
2026-09-08 07:00:00,7.0,7.0,6.9,7.0,77300,NAG,2026-09-08
2026-09-08 07:00:00,32.6,32.6,32.6,32.6,500,ND2,2026-09-08
2026-09-08 07:00:00,145.0,145.0,140.0,140.0,200,NDC,2026-09-08
2026-09-08 07:00:00,4.5,4.5,4.5,4.5,5700,NDT,2026-09-08
2026-09-08 07:00:00,6.3,6.5,6.3,6.5,300,NDX,2026-09-08
2026-09-08 07:00:00,47.8,47.8,47.4,47.4,1000,NFC,2026-09-08
2026-09-08 07:00:00,7.9,7.9,7.72,7.72,57400,NHA,2026-09-08
2026-09-08 07:00:00,9.7,9.7,9.61,9.7,3300,NHH,2026-09-08
2026-09-08 07:00:00,11.25,11.3,11.2,11.3,2700,NHT,2026-09-08
2026-09-08 07:00:00,25.3,25.5,24.6,25.0,3372100,NLG,2026-09-08
2026-09-08 07:00:00,12.9,13.05,12.7,12.9,7820400,NVL,2026-09-08
2026-09-08 07:00:00,13.4,13.8,13.3,13.7,1164400,OIL,2026-09-08
2026-09-08 07:00:00,9.6,9.6,9.0,9.1,1800,ONE,2026-09-08
2026-09-08 07:00:00,5.2,5.3,5.2,5.3,2200,PBC,2026-09-08
2026-09-08 07:00:00,20.0,20.5,20.0,20.45,1240700,PC1,2026-09-08
2026-09-08 07:00:00,23.2,23.2,20.5,20.5,500,PCC,2026-09-08
2026-09-08 07:00:00,16.5,18.3,16.5,18.1,152100,PCH,2026-09-08
2026-09-08 07:00:00,3.9,4.4,3.9,4.0,8300,PEG,2026-09-08
2026-09-08 07:00:00,9.6,9.7,9.6,9.7,24000,PGB,2026-09-08
2026-09-08 07:00:00,22.5,22.5,21.55,21.8,800,PGD,2026-09-08
2026-09-08 07:00:00,20.85,21.35,20.75,21.35,8400,PGV,2026-09-08
2026-09-08 07:00:00,4.01,4.01,3.9,3.97,38500,PHC,2026-09-08
2026-09-08 07:00:00,14.0,14.0,14.0,14.0,300,PIC,2026-09-08
2026-09-08 07:00:00,11.5,11.5,11.5,11.5,2200,PIS,2026-09-08
2026-09-08 07:00:00,30.0,31.5,30.0,31.5,300,PJC,2026-09-08
2026-09-08 07:00:00,4.29,4.34,4.28,4.31,32900,PLP,2026-09-08
2026-09-08 07:00:00,14.5,15.3,14.5,15.3,8200,POS,2026-09-08
2026-09-08 07:00:00,6.9,7.0,6.5,7.0,3500,POV,2026-09-08
2026-09-08 07:00:00,12.9,12.95,12.75,12.75,6161800,POW,2026-09-08
2026-09-08 07:00:00,25.9,25.9,25.7,25.7,2600,PPH,2026-09-08
2026-09-08 07:00:00,30.3,30.3,29.8,29.8,600,PRE,2026-09-08
2026-09-08 07:00:00,5.0,5.1,4.9,5.1,2900,PSB,2026-09-08
2026-09-08 07:00:00,19.0,19.0,19.0,19.0,1100,PTI,2026-09-08
2026-09-08 07:00:00,1.81,1.81,1.75,1.8,6900,PTL,2026-09-08
2026-09-08 07:00:00,1.7,1.9,1.7,1.8,35300,PV2,2026-09-08
2026-09-08 07:00:00,5.6,5.9,5.6,5.9,14800,PVO,2026-09-08
2026-09-08 07:00:00,19.95,21.3,19.9,21.3,6570400,PVT,2026-09-08
2026-09-08 07:00:00,18.0,18.0,18.0,18.0,100,QNW,2026-09-08
2026-09-08 07:00:00,25.2,25.2,25.2,25.2,100,QST,2026-09-08
2026-09-08 07:00:00,8.6,8.6,7.81,8.5,2700,RYG,2026-09-08
2026-09-08 07:00:00,7.6,7.7,7.6,7.6,38100,S99,2026-09-08
2026-09-08 07:00:00,11.4,11.4,11.4,11.4,100,SAC,2026-09-08
2026-09-08 07:00:00,6.1,6.13,5.68,6.13,247900,SAM,2026-09-08
2026-09-08 07:00:00,33.9,34.0,33.8,34.0,10500,SAS,2026-09-08
2026-09-08 07:00:00,24.6,24.85,24.4,24.85,1000,SBA,2026-09-08
2026-09-08 07:00:00,19.9,19.9,19.8,19.8,30000,SBB,2026-09-08
2026-09-08 07:00:00,5.68,6.09,5.68,6.08,600,SBV,2026-09-08
2026-09-08 07:00:00,65.2,65.3,65.0,65.2,28700,SCG,2026-09-08
2026-09-08 07:00:00,28.0,28.5,28.0,28.5,93500,SCL,2026-09-08
2026-09-08 07:00:00,8.7,9.4,8.7,9.4,5000,SD3,2026-09-08
2026-09-08 07:00:00,26.0,27.4,26.0,27.4,3800,SFI,2026-09-08
2026-09-08 07:00:00,16.7,16.7,16.7,16.7,100,SFN,2026-09-08
2026-09-08 07:00:00,12.2,13.0,12.2,12.6,800,SGD,2026-09-08
2026-09-08 07:00:00,17.4,17.4,17.4,17.4,100,SGH,2026-09-08
2026-09-08 07:00:00,6.1,6.7,6.1,6.7,75900,SHN,2026-09-08
2026-09-08 07:00:00,15.0,15.3,14.6,15.1,5005200,SHS,2026-09-08
2026-09-08 07:00:00,9.2,9.2,9.0,9.0,300,SMT,2026-09-08
2026-09-08 07:00:00,7.18,7.19,7.02,7.16,15500,SRF,2026-09-08
2026-09-08 07:00:00,17.9,18.25,17.55,18.0,2110600,SSB,2026-09-08
2026-09-08 07:00:00,76.5,77.0,75.9,76.1,1868400,STB,2026-09-08
2026-09-08 07:00:00,11.1,11.2,11.1,11.2,1600,STC,2026-09-08
2026-09-08 07:00:00,26.15,30.05,26.15,30.05,3400,STG,2026-09-08
2026-09-08 07:00:00,16.75,16.75,16.1,16.1,300,SVC,2026-09-08
2026-09-08 07:00:00,9.29,9.5,9.15,9.44,67800,TCI,2026-09-08
2026-09-08 07:00:00,30.0,30.0,29.5,29.5,5900,TCW,2026-09-08
2026-09-08 07:00:00,6.0,6.1,6.0,6.0,4200,TD6,2026-09-08
2026-09-08 07:00:00,7.11,7.21,7.1,7.1,25900,TDC,2026-09-08
2026-09-08 07:00:00,8.4,8.4,8.4,8.4,100,TDS,2026-09-08
2026-09-08 07:00:00,6.9,7.0,6.9,7.0,55400,TDT,2026-09-08
2026-09-08 07:00:00,47.5,47.5,47.5,47.5,500,TDW,2026-09-08
2026-09-08 07:00:00,50.0,50.0,50.0,50.0,100,TET,2026-09-08
2026-09-08 07:00:00,6.4,6.4,6.4,6.4,100,TH1,2026-09-08
2026-09-08 07:00:00,28.9,28.95,28.8,28.95,3600,THG,2026-09-08
2026-09-08 07:00:00,5.6,5.6,5.6,5.6,100,THN,2026-09-08
2026-09-08 07:00:00,7.2,7.2,7.0,7.0,18500,THT,2026-09-08
2026-09-08 07:00:00,9.5,9.8,9.4,9.8,1600,TJC,2026-09-08
2026-09-08 07:00:00,9.8,9.8,8.0,8.0,97500,TLP,2026-09-08
2026-09-08 07:00:00,47.0,47.1,47.0,47.1,500,TMB,2026-09-08
2026-09-08 07:00:00,10.9,11.25,10.5,11.25,8900,TMT,2026-09-08
2026-09-08 07:00:00,26.05,26.05,26.05,26.05,100,TNC,2026-09-08
2026-09-08 07:00:00,9.9,9.9,9.7,9.7,33600,TNT,2026-09-08
2026-09-08 07:00:00,13.9,13.9,13.9,13.9,100,TNW,2026-09-08
2026-09-08 07:00:00,14.55,14.65,14.5,14.5,5559300,TPB,2026-09-08
2026-09-08 07:00:00,86.9,87.0,85.8,85.8,54500,TRC,2026-09-08
2026-09-08 07:00:00,11.7,11.9,11.5,11.6,6700,TRV,2026-09-08
2026-09-08 07:00:00,5.4,5.7,5.4,5.7,39200,TS3,2026-09-08
2026-09-08 07:00:00,11.9,11.9,11.9,11.9,100,TT6,2026-09-08
2026-09-08 07:00:00,9.0,9.2,9.0,9.2,200,TTC,2026-09-08
2026-09-08 07:00:00,1.66,1.66,1.55,1.57,2091300,TTF,2026-09-08
2026-09-08 07:00:00,12.3,12.3,12.2,12.2,3500,TTN,2026-09-08
2026-09-08 07:00:00,19.9,20.3,19.9,20.3,10300,TV1,2026-09-08
2026-09-08 07:00:00,9.2,9.2,9.1,9.2,259100,TVN,2026-09-08
2026-09-08 07:00:00,3.0,3.2,2.9,3.2,21300,UDC,2026-09-08
2026-09-08 07:00:00,55.9,55.9,55.9,55.9,100,UIC,2026-09-08
2026-09-08 07:00:00,6.3,7.0,6.3,7.0,400,UNI,2026-09-08
2026-09-08 07:00:00,11.35,11.35,11.1,11.1,51300,VBB,2026-09-08
2026-09-08 07:00:00,4.4,4.4,4.4,4.4,500,VBT,2026-09-08
2026-09-08 07:00:00,9.6,9.6,9.6,9.6,700,VCC,2026-09-08
2026-09-08 07:00:00,15.65,15.75,15.55,15.55,1286100,VCG,2026-09-08
2026-09-08 07:00:00,21.65,22.05,21.6,21.7,5096700,VCI,2026-09-08
2026-09-08 07:00:00,29.5,30.4,29.4,30.2,2635300,VCK,2026-09-08
2026-09-08 07:00:00,7.0,7.0,7.0,7.0,100,VCM,2026-09-08
2026-09-08 07:00:00,23.5,23.7,23.3,23.3,27600,VCP,2026-09-08
2026-09-08 07:00:00,11.65,11.85,11.65,11.8,384100,VDS,2026-09-08
2026-09-08 07:00:00,78.4,78.4,78.4,78.4,3100,VEF,2026-09-08
2026-09-08 07:00:00,15.1,15.1,15.1,15.1,1200,VET,2026-09-08
2026-09-08 07:00:00,43.9,44.35,43.7,44.35,1700,VFG,2026-09-08
2026-09-08 07:00:00,42.5,49.0,42.5,49.0,300,VGV,2026-09-08
2026-09-08 07:00:00,52.5,52.5,52.0,52.2,356100,VHC,2026-09-08
2026-09-08 07:00:00,74.5,75.5,72.9,73.6,6827700,VHM,2026-09-08
2026-09-08 07:00:00,15.5,15.5,14.9,14.9,10200,VIF,2026-09-08
2026-09-08 07:00:00,4.1,4.1,4.0,4.0,39300,VIG,2026-09-08
2026-09-08 07:00:00,125.1,126.4,125.1,126.0,1078900,VJC,2026-09-08
2026-09-08 07:00:00,47.8,47.9,47.6,47.8,10100,VLB,2026-09-08
2026-09-08 07:00:00,11.8,11.8,11.2,11.8,38300,VLC,2026-09-08
2026-09-08 07:00:00,13.8,13.85,13.8,13.85,800,VMD,2026-09-08
2026-09-08 07:00:00,5.71,6.43,5.67,5.7,2200,VNG,2026-09-08
2026-09-08 07:00:00,4.6,4.6,4.6,4.6,2500,VNI,2026-09-08
2026-09-08 07:00:00,19.0,19.0,19.0,19.0,100,VNL,2026-09-08
2026-09-08 07:00:00,17.7,17.7,17.0,17.3,73600,VNP,2026-09-08
2026-09-08 07:00:00,17.7,17.8,17.5,17.6,41700,VNR,2026-09-08
2026-09-08 07:00:00,4.9,4.9,4.9,4.9,800,VNY,2026-09-08
2026-09-08 07:00:00,10.85,11.2,10.85,11.2,435600,VOS,2026-09-08
2026-09-08 07:00:00,1.71,1.73,1.7,1.71,47600,VPG,2026-09-08
2026-09-08 07:00:00,2.99,3.04,2.98,3.03,17600,VPH,2026-09-08
2026-09-08 07:00:00,24.7,25.1,24.7,24.95,521800,VPX,2026-09-08
2026-09-08 07:00:00,27.0,27.25,26.0,26.2,5616000,VRE,2026-09-08
2026-09-08 07:00:00,13.0,13.0,13.0,13.0,400,VRG,2026-09-08
2026-09-08 07:00:00,26.1,26.2,26.0,26.1,44200,VSF,2026-09-08
2026-09-08 07:00:00,41.2,41.3,41.1,41.3,4600,VSH,2026-09-08
2026-09-08 07:00:00,18.3,18.6,18.3,18.6,3100,VSI,2026-09-08
2026-09-08 07:00:00,4.5,4.6,4.4,4.6,37300,VTD,2026-09-08
2026-09-08 07:00:00,89.0,90.0,88.4,89.8,51400,VVS,2026-09-08
2026-09-08 07:00:00,14.5,14.5,13.2,13.5,7600,XPH,2026-09-08
